category,transform,image_path,defect_type,label,anomaly_score
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\002.png,cut_inner_insulation,1,0.8530003428459167
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\003.png,cut_inner_insulation,1,0.8741660118103027
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\004.png,cut_inner_insulation,1,0.8756021857261658
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\005.png,cut_inner_insulation,1,0.8703433871269226
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\006.png,cut_inner_insulation,1,0.864690899848938
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\007.png,cut_inner_insulation,1,0.8767890930175781
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\008.png,cut_inner_insulation,1,0.8750776648521423
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\009.png,cut_inner_insulation,1,0.8958328366279602
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\010.png,cut_inner_insulation,1,0.868916928768158
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\011.png,cut_inner_insulation,1,0.8679031729698181
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\012.png,cut_inner_insulation,1,0.8769689798355103
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\013.png,cut_inner_insulation,1,0.8697250485420227
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\000.png,cut_outer_insulation,1,0.8660874366760254
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\001.png,cut_outer_insulation,1,0.8636932373046875
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\002.png,cut_outer_insulation,1,0.8571813702583313
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\003.png,cut_outer_insulation,1,0.8299807906150818
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\004.png,cut_outer_insulation,1,0.8420460820198059
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\005.png,cut_outer_insulation,1,0.8622987866401672
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\006.png,cut_outer_insulation,1,0.8383222818374634
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\007.png,cut_outer_insulation,1,0.8582725524902344
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\008.png,cut_outer_insulation,1,0.8864254355430603
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\009.png,cut_outer_insulation,1,0.8501489758491516
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\000.png,good,0,0.8172874450683594
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\001.png,good,0,0.8470708131790161
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\002.png,good,0,0.8433336615562439
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\003.png,good,0,0.8373802304267883
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\004.png,good,0,0.84198397397995
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\005.png,good,0,0.8316370248794556
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\006.png,good,0,0.8180095553398132
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\007.png,good,0,0.8590884208679199
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\008.png,good,0,0.8482574820518494
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\009.png,good,0,0.8511268496513367
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\010.png,good,0,0.8241063952445984
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\011.png,good,0,0.8356552124023438
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\012.png,good,0,0.8378931879997253
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\013.png,good,0,0.8490711450576782
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\014.png,good,0,0.8318907022476196
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\015.png,good,0,0.8432876467704773
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\016.png,good,0,0.8425623178482056
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\017.png,good,0,0.8359798789024353
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\018.png,good,0,0.8315566182136536
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\019.png,good,0,0.8361870050430298
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\020.png,good,0,0.8484625220298767
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\021.png,good,0,0.8406707644462585
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\022.png,good,0,0.8527435660362244
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\023.png,good,0,0.8310865759849548
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\024.png,good,0,0.8274828195571899
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\025.png,good,0,0.8475246429443359
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\026.png,good,0,0.8193222284317017
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\027.png,good,0,0.8177304267883301
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\028.png,good,0,0.8351251482963562
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\029.png,good,0,0.8399926424026489
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\030.png,good,0,0.8336988687515259
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\031.png,good,0,0.8298109173774719
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\032.png,good,0,0.8366158604621887
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\033.png,good,0,0.8331127166748047
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\034.png,good,0,0.8382741212844849
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\035.png,good,0,0.8436283469200134
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\036.png,good,0,0.8641942143440247
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\037.png,good,0,0.8373247385025024
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\038.png,good,0,0.8438946604728699
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\039.png,good,0,0.8180219531059265
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\040.png,good,0,0.8452917337417603
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\041.png,good,0,0.8372848629951477
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\042.png,good,0,0.82057124376297
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\043.png,good,0,0.8381568193435669
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\044.png,good,0,0.8535981178283691
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\045.png,good,0,0.8371374011039734
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\046.png,good,0,0.8411170244216919
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\047.png,good,0,0.8426738977432251
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\048.png,good,0,0.8330665826797485
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\049.png,good,0,0.8405117988586426
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\050.png,good,0,0.8409019708633423
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\051.png,good,0,0.83245849609375
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\052.png,good,0,0.8575314879417419
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\053.png,good,0,0.855374276638031
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\054.png,good,0,0.8413693308830261
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\055.png,good,0,0.8405609130859375
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\056.png,good,0,0.8524795770645142
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\057.png,good,0,0.8225761651992798
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\000.png,missing_cable,1,0.8475977182388306
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\001.png,missing_cable,1,0.8363298773765564
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\002.png,missing_cable,1,0.8491441607475281
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\003.png,missing_cable,1,0.873140811920166
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\004.png,missing_cable,1,0.8540149927139282
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\005.png,missing_cable,1,0.8511331677436829
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\006.png,missing_cable,1,0.8802444338798523
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\007.png,missing_cable,1,0.8622850775718689
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\008.png,missing_cable,1,0.8575859069824219
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\009.png,missing_cable,1,0.867039680480957
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\010.png,missing_cable,1,0.8530635833740234
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_cable\011.png,missing_cable,1,0.8521667718887329
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_wire\000.png,missing_wire,1,0.8262848258018494
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_wire\001.png,missing_wire,1,0.8469676971435547
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_wire\002.png,missing_wire,1,0.851108968257904
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_wire\003.png,missing_wire,1,0.8771904110908508
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_wire\004.png,missing_wire,1,0.8632007837295532
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_wire\005.png,missing_wire,1,0.8538355827331543
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_wire\006.png,missing_wire,1,0.8479434847831726
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_wire\007.png,missing_wire,1,0.8385300040245056
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_wire\008.png,missing_wire,1,0.8563362956047058
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\missing_wire\009.png,missing_wire,1,0.8460079431533813
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\poke_insulation\000.png,poke_insulation,1,0.8349106907844543
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\poke_insulation\001.png,poke_insulation,1,0.8622352480888367
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\poke_insulation\002.png,poke_insulation,1,0.8411871790885925
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\poke_insulation\003.png,poke_insulation,1,0.8692561388015747
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\poke_insulation\004.png,poke_insulation,1,0.8623787760734558
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\poke_insulation\005.png,poke_insulation,1,0.8617753386497498
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\poke_insulation\006.png,poke_insulation,1,0.8554847836494446
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\poke_insulation\007.png,poke_insulation,1,0.8562931418418884
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\poke_insulation\008.png,poke_insulation,1,0.855766236782074
cable,gaussian_noise,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\poke_insulation\009.png,poke_insulation,1,0.8613467216491699
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\000.png,bent_wire,1,0.8631668090820312
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\001.png,bent_wire,1,0.8750709891319275
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\002.png,bent_wire,1,0.8401895761489868
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\003.png,bent_wire,1,0.858721911907196
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\004.png,bent_wire,1,0.8984201550483704
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\005.png,bent_wire,1,0.8675001263618469
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\006.png,bent_wire,1,0.8667888641357422
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\007.png,bent_wire,1,0.8769044876098633
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\008.png,bent_wire,1,0.8371263742446899
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\009.png,bent_wire,1,0.8785839080810547
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\010.png,bent_wire,1,0.8756877183914185
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\011.png,bent_wire,1,0.9027050137519836
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\bent_wire\012.png,bent_wire,1,0.8745620846748352
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\000.png,cable_swap,1,0.8153168559074402
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\001.png,cable_swap,1,0.8168575167655945
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\002.png,cable_swap,1,0.8233777284622192
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\003.png,cable_swap,1,0.8056508898735046
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\004.png,cable_swap,1,0.8225703239440918
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\005.png,cable_swap,1,0.8296806216239929
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\006.png,cable_swap,1,0.7983049750328064
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\007.png,cable_swap,1,0.8116731643676758
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\008.png,cable_swap,1,0.8065956234931946
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\009.png,cable_swap,1,0.8106959462165833
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\010.png,cable_swap,1,0.7882434725761414
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cable_swap\011.png,cable_swap,1,0.7804914712905884
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\combined\000.png,combined,1,0.8420513272285461
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\combined\001.png,combined,1,0.8735153079032898
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\combined\002.png,combined,1,0.8329755663871765
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\combined\003.png,combined,1,0.8412578701972961
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\combined\004.png,combined,1,0.8358847498893738
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\combined\005.png,combined,1,0.8354290127754211
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\combined\006.png,combined,1,0.8436824083328247
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\combined\007.png,combined,1,0.8309796452522278
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\combined\008.png,combined,1,0.8852545022964478
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\combined\009.png,combined,1,0.8251873850822449
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\combined\010.png,combined,1,0.8488252758979797
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\000.png,cut_inner_insulation,1,0.8255756497383118
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\001.png,cut_inner_insulation,1,0.8555195927619934
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\002.png,cut_inner_insulation,1,0.834969162940979
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\003.png,cut_inner_insulation,1,0.8812637329101562
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\004.png,cut_inner_insulation,1,0.8511294722557068
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\005.png,cut_inner_insulation,1,0.8574825525283813
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\006.png,cut_inner_insulation,1,0.8395641446113586
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\007.png,cut_inner_insulation,1,0.8542323112487793
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\008.png,cut_inner_insulation,1,0.8371068835258484
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\009.png,cut_inner_insulation,1,0.8738568425178528
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\010.png,cut_inner_insulation,1,0.8465799689292908
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\011.png,cut_inner_insulation,1,0.8617640733718872
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\012.png,cut_inner_insulation,1,0.8783964514732361
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_inner_insulation\013.png,cut_inner_insulation,1,0.8438982367515564
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\000.png,cut_outer_insulation,1,0.8537273406982422
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\001.png,cut_outer_insulation,1,0.8456956744194031
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\002.png,cut_outer_insulation,1,0.8453928828239441
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\003.png,cut_outer_insulation,1,0.8025774359703064
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\004.png,cut_outer_insulation,1,0.8191255927085876
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\005.png,cut_outer_insulation,1,0.8319786190986633
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\006.png,cut_outer_insulation,1,0.8231005072593689
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\007.png,cut_outer_insulation,1,0.8552858233451843
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\008.png,cut_outer_insulation,1,0.8462430238723755
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\cut_outer_insulation\009.png,cut_outer_insulation,1,0.8372398614883423
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\000.png,good,0,0.8004711270332336
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\001.png,good,0,0.8145179152488708
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\002.png,good,0,0.7949824929237366
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\003.png,good,0,0.7739340662956238
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\004.png,good,0,0.7918937802314758
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\005.png,good,0,0.806614100933075
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\006.png,good,0,0.8036888241767883
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\007.png,good,0,0.8329845666885376
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\008.png,good,0,0.8040923476219177
cable,gaussian_blur,D:\PROJECTS\ANOMALY DETECTION\data\raw\mvtec_ad\cable\test\good\009.png,good,0,0.7987324595451355
